0.0,0.0,-0.04704385995864868,-0.025649309158325195,-0.08808988332748413,-0.07880288362503052,-0.12166476249694824,-0.12902826070785522,-0.16830700635910034,-0.15201818943023682,0.00689542293548584,-0.21954816579818726,0.007661998271942139,-0.33533406257629395,0.0062171220779418945,-0.4069063067436218,0.005570173263549805,-0.47097206115722656,0.05900818109512329,-0.22767651081085205,0.08840924501419067,-0.34997087717056274,0.10601168870925903,-0.4230228066444397,0.12373548746109009,-0.48718005418777466,0.09824144840240479,-0.2092987298965454,0.14869076013565063,-0.30267512798309326,0.17978423833847046,-0.36608320474624634,0.20616120100021362,-0.42044615745544434,0.12630760669708252,-0.17230439186096191,0.17155778408050537,-0.23884087800979614,0.20235675573349,-0.27960461378097534,0.22863835096359253,-0.3166808485984802,Hello
0.0,0.0,-0.041715264320373535,-0.049019694328308105,-0.07170414924621582,-0.10227340459823608,-0.10774928331375122,-0.14888256788253784,-0.1467776894569397,-0.18416225910186768,-0.0084572434425354,-0.27381443977355957,-0.022576332092285156,-0.3760595917701721,-0.03196138143539429,-0.448431134223938,-0.035582005977630615,-0.5111405849456787,0.036034584045410156,-0.28421086072921753,0.04091227054595947,-0.39430612325668335,0.048709869384765625,-0.4648577868938446,0.05640310049057007,-0.5279191434383392,0.07711422443389893,-0.26480138301849365,0.10783708095550537,-0.3571628928184509,0.13310706615447998,-0.4296940863132477,0.15665096044540405,-0.4976012706756592,0.1131325364112854,-0.2250436544418335,0.16133427619934082,-0.28843796253204346,0.19556713104248047,-0.33542323112487793,0.2289072871208191,-0.3836935758590698,Hello
0.0,0.0,-0.06047689914703369,-0.04002499580383301,-0.10745692253112793,-0.10594296455383301,-0.15219908952713013,-0.16018611192703247,-0.20742321014404297,-0.18029308319091797,-0.02459263801574707,-0.2660840153694153,-0.04786515235900879,-0.3833935856819153,-0.06256192922592163,-0.45862817764282227,-0.07341516017913818,-0.5236490666866302,0.029484808444976807,-0.2797452211380005,0.031031548976898193,-0.4077188968658447,0.03142732381820679,-0.4865853190422058,0.03285515308380127,-0.5568153560161591,0.07554274797439575,-0.26002705097198486,0.11236602067947388,-0.3752218782901764,0.13696962594985962,-0.4441489279270172,0.1564517617225647,-0.5048409998416901,0.11385577917098999,-0.21644139289855957,0.16573625802993774,-0.29113274812698364,0.200372576713562,-0.3354108929634094,0.2284894585609436,-0.3786764442920685,Hello
0.0,0.0,-0.06362801790237427,-0.03666204214096069,-0.11566609144210815,-0.10422253608703613,-0.1614106297492981,-0.1584681272506714,-0.2126179337501526,-0.1834043264389038,-0.03416019678115845,-0.2678717374801636,-0.058374226093292236,-0.3862452208995819,-0.07468539476394653,-0.46272754669189453,-0.08794540166854858,-0.5282817184925079,0.01995640993118286,-0.28153544664382935,0.02060931921005249,-0.41273534297943115,0.019933581352233887,-0.4955251216888428,0.01998502016067505,-0.5678282976150513,0.06766480207443237,-0.2613353729248047,0.09994465112686157,-0.38002437353134155,0.12381333112716675,-0.453502893447876,0.14385324716567993,-0.518157422542572,0.10823965072631836,-0.21712225675582886,0.15852630138397217,-0.2933710217475891,0.19388145208358765,-0.3417050838470459,0.22378146648406982,-0.3896975517272949,Hello
0.0,0.0,-0.06666195392608643,-0.03462892770767212,-0.12108629941940308,-0.101748526096344,-0.16934382915496826,-0.15751439332962036,-0.22233527898788452,-0.1824934482574463,-0.04360389709472656,-0.27332717180252075,-0.07158297300338745,-0.3909797966480255,-0.08954763412475586,-0.4662002921104431,-0.10364151000976562,-0.5315990149974823,0.011217355728149414,-0.2893689274787903,0.008970320224761963,-0.4207788407802582,0.006415367126464844,-0.5041184425354004,0.004195213317871094,-0.5777851939201355,0.059925734996795654,-0.269595205783844,0.09023350477218628,-0.3856518566608429,0.11166763305664062,-0.4597553014755249,0.12921857833862305,-0.5262064635753632,0.10167992115020752,-0.22527164220809937,0.1515982747077942,-0.2987080216407776,0.18592101335525513,-0.3469727337360382,0.2150227427482605,-0.39570045471191406,Hello
0.0,0.0,-0.0682254433631897,-0.035212695598602295,-0.1240343451499939,-0.1028781533241272,-0.17357468605041504,-0.16017353534698486,-0.22764933109283447,-0.18541282415390015,-0.04776638746261597,-0.2775222659111023,-0.07733792066574097,-0.3946986794471741,-0.09654492139816284,-0.47051697969436646,-0.11152642965316772,-0.5370898544788361,0.007580816745758057,-0.29493796825408936,0.003339827060699463,-0.4262820780277252,-0.000728905200958252,-0.5104039311408997,-0.004578948020935059,-0.5852093398571014,0.057258665561676025,-0.2758979797363281,0.08580565452575684,-0.3930979371070862,0.10688132047653198,-0.4690784811973572,0.12342947721481323,-0.5363965332508087,0.0998486876487732,-0.2324395775794983,0.1482592225074768,-0.3092988133430481,0.18147003650665283,-0.35855919122695923,0.20945388078689575,-0.4065682291984558,Hello
0.0,0.0,-0.07371741533279419,-0.038247108459472656,-0.13265985250473022,-0.1056106686592102,-0.18801307678222656,-0.16031944751739502,-0.24626314640045166,-0.1882178783416748,-0.06422615051269531,-0.2873899042606354,-0.09452801942825317,-0.4075751006603241,-0.11651486158370972,-0.48383891582489014,-0.1361294984817505,-0.5493108928203583,-0.0059531331062316895,-0.3065410256385803,-0.016771674156188965,-0.44314509630203247,-0.02758127450942993,-0.5301554501056671,-0.03804200887680054,-0.6061574220657349,0.04812359809875488,-0.28781452775001526,0.07194054126739502,-0.4122137427330017,0.08798903226852417,-0.49164870381355286,0.10004210472106934,-0.5633681118488312,0.0955502986907959,-0.2428499460220337,0.14241266250610352,-0.32386302947998047,0.17283087968826294,-0.37782159447669983,0.1975080966949463,-0.43290773034095764,Hello
0.0,0.0,-0.07234382629394531,-0.03760254383087158,-0.13450634479522705,-0.10682278871536255,-0.1897318959236145,-0.16385418176651,-0.24723529815673828,-0.1862695813179016,-0.06055903434753418,-0.2861548960208893,-0.09455692768096924,-0.40963131189346313,-0.11722582578659058,-0.48627978563308716,-0.1362224817276001,-0.5534806847572327,-0.003919064998626709,-0.30505087971687317,-0.013484537601470947,-0.4420381486415863,-0.022303283214569092,-0.5285155177116394,-0.03224778175354004,-0.605338990688324,0.049354493618011475,-0.2881431579589844,0.07395315170288086,-0.4121256172657013,0.0905604362487793,-0.4932384192943573,0.10079163312911987,-0.5665731132030487,0.09600192308425903,-0.24668025970458984,0.14490097761154175,-0.3277036249637604,0.176655113697052,-0.3813615143299103,0.20222634077072144,-0.4337669014930725,Hello
0.0,0.0,-0.0745389461517334,-0.03315329551696777,-0.13756078481674194,-0.10160326957702637,-0.19350337982177734,-0.1607310175895691,-0.2509741187095642,-0.18546724319458008,-0.06562477350234985,-0.2874239683151245,-0.10143262147903442,-0.40981388092041016,-0.12523037195205688,-0.4865718483924866,-0.1448315978050232,-0.5546023845672607,-0.008909106254577637,-0.3087262809276581,-0.02037811279296875,-0.44544118642807007,-0.030532419681549072,-0.5334311127662659,-0.041931986808776855,-0.6117190718650818,0.04397249221801758,-0.2925492823123932,0.0695110559463501,-0.41463035345077515,0.08703422546386719,-0.4964478611946106,0.09804487228393555,-0.571249395608902,0.09023404121398926,-0.25097399950027466,0.1407875418663025,-0.3314165472984314,0.17315644025802612,-0.3846591114997864,0.19911634922027588,-0.43901070952415466,Hello
0.0,0.0,-0.07684487104415894,-0.032113611698150635,-0.14092081785202026,-0.10002899169921875,-0.19901803135871887,-0.15983617305755615,-0.25726595520973206,-0.18830078840255737,-0.07015365362167358,-0.28754952549934387,-0.10862839221954346,-0.41006702184677124,-0.1330549120903015,-0.48739558458328247,-0.15268546342849731,-0.5564106404781342,-0.013116180896759033,-0.31136900186538696,-0.027684330940246582,-0.4499399662017822,-0.03895622491836548,-0.5392259061336517,-0.05089414119720459,-0.61837437748909,0.04027915000915527,-0.296145498752594,0.06421017646789551,-0.41903531551361084,0.08033150434494019,-0.5017475485801697,0.09019696712493896,-0.5763270258903503,0.08699643611907959,-0.2555137276649475,0.1369335651397705,-0.33649080991744995,0.16868042945861816,-0.391009658575058,0.19431346654891968,-0.4464268684387207,Hello
